pubmed_id,Keyword,CUIs
34905747,website,{'C2349146'}
34905747,readability,{'C0871211'}
34905747,Simple Measure,
34905747,Gobbledygook,
34905747,Flesch-Kincaid Grade,
34905747,Flesch-Kincaid Read Ease formulae,
34905747,Scores,{'C0449820'}
34905747,quality,
34905747,information,"{'C0870705', 'C1533716'}"
34905747,JAMA,"{'C1422839', 'C3890557'}"
34905747,website,{'C2349146'}
34905747,benchmarks,{'C0525063'}
34905747,websites,
34905747,good/excellent DISCERN,
34905747,score,{'C0449820'}
34905747,poor/very poor,
34905747,Abbott's Scale,
34905747,authorship,{'C0004351'}
34905747,score,{'C0449820'}
34905747,low,"{'C0205251', 'C4048187', 'C1550472'}"
34905747,Inter-rater reliability,
34905747,tools,
34905747,websites,
34905747,Health,{'C0018684'}
34905747,Net Foundation Code of Conduct,
34905747,certified,
34905747,Flesch-Kincaid Grade,
34905747,Gobbledygook grade,
34905747,level,
34905747,website,{'C2349146'}
34905747,content,{'C1550605'}
34905747,reading,{'C0034754'}
34905747,level,
34905747,public,"{'C1552597', 'C0678367'}"
34905747,Websites,
34905747,JAMA,"{'C1422839', 'C3890557'}"
34905747,benchmarks,{'C0525063'}
34905747,quality,
34905747,MHT,
34905747,information,"{'C0870705', 'C1533716'}"
34905747,online,
34905747,resources,{'C0035201'}
34905747,inaccurate,
34905747,incomplete,"{'C0728938', 'C1548386', 'C0205257'}"
34905747,resources,{'C0035201'}
34905747,comprehensible,
34905747,public,"{'C1552597', 'C0678367'}"
34905747,disseminate,{'C0205221'}
34905747,accurate,{'C0443131'}
34905747,comprehensive,
34905747,MHT,
34905747,information,"{'C0870705', 'C1533716'}"
34905031,Chronic lung diseases,
34905031,morbidity,"{'C0220880', 'C0026538'}"
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,chronic obstructive pulmonary disease,{'C0024117'}
34905031,clinical outcomes,
34905031,associated with,{'C0332281'}
34905031,proportional,{'C0205351'}
34905031,reductions,"{'C0301630', 'C4551656'}"
34905031,expiratory lung,
34905031,obstruction,{'C0028778'}
34905031,ratio impaired spirometry,
34905031,PRISm,
34905031,prevalence,"{'C0033105', 'C0220900'}"
34905031,correlates,
34905031,clinical outcomes,
34905031,associated with,{'C0332281'}
34905031,PRISm,
34905031,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34905031,adults,{'C0001675'}
34905031,National Heart,
34905031,Lung,{'C0024109'}
34905031,Blood Institute (NHLBI,
34905031,Pooled Cohorts,
34905031,Study,"{'C1880229', 'C2603343', 'C0557651', 'C1705923', 'C0008972'}"
34905031,retrospective study,{'C0035363'}
34905031,pooled,
34905031,data,"{'C1511726', 'C3245479'}"
34905031,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34905031,general population-based cohorts,
34905031,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
34905031,participants,{'C0679646'}
34905031,aged,{'C1999167'}
34905031,years,{'C0439234'}
34905031,participants,{'C0679646'}
34905031,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34905031,lung function,{'C0035245'}
34905031,follow-up,"{'C0589120', 'C1522577'}"
34905031,Participants,
34905031,categorized,{'C0871968'}
34905031,groups,"{'C0441833', 'C0687744', 'C1552839'}"
34905031,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34905031,lung function,{'C0035245'}
34905031,PRISm,
34905031,ratio,{'C0456603'}
34905031,forced,{'C0443221'}
34905031,forced,{'C0443221'}
34905031,FEV1:FVC,
34905031,FEV1,{'C0849974'}
34905031,predicted,
34905031,obstructive spirometry,
34905031,FEV1:FVC ratio,
34905031,normal spirometry,{'C0855776'}
34905031,FEV1:FVC ratio,
34905031,FEV1,{'C0849974'}
34905031,greater,{'C1704243'}
34905031,predicted,
34905031,outcomes,
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,respiratory-related mortality,
34905031,coronary heart disease,"{'C0010068', 'C1956346', 'C0010054'}"
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,respiratory-related events,
34905031,hospitalizations,{'C0019993'}
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,CHD-related,
34905031,events,{'C0441471'}
34905031,hospitalizations,{'C0019993'}
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,adjudication,{'C0680730'}
34905031,administrative criteria,
34905031,Absolute,{'C0205344'}
34905031,risks,{'C0035647'}
34905031,age,{'C0001779'}
34905031,smoking status,
34905031,Poisson,
34905031,Cox proportional hazards models,
34905031,PRISm,
34905031,normal spirometry,{'C0855776'}
34905031,age,{'C0001779'}
34905031,sex,"{'C0009253', 'C0079399', 'C1522384'}"
34905031,race,{'C0034510'}
34905031,ethnicity,"{'C0243103', 'C0015031'}"
34905031,education,"{'C0013622', 'C0424927', 'C0013621', 'C0039401'}"
34905031,body mass index,"{'C1305855', 'C0005893'}"
34905031,smoking status,
34905031,cohort,{'C0599755'}
34905031,comorbidities,{'C0009488'}
34905031,participants,{'C0679646'}
34905031,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34905031,age,{'C0001779'}
34905031,years,{'C0439234'}
34905031,women,{'C0043210'}
34905031,never-smokers,
34905031,PRISm,
34905031,presence,{'C0392148'}
34905031,PRISm,
34905031,normal spirometry,{'C0855776'}
34905031,associated with,{'C0332281'}
34905031,obesity,{'C0028754'}
34905031,prevalence,"{'C0033105', 'C0220900'}"
34905031,prevalence ratio,
34905031,PR,"{'C5202621', 'C4082184', 'C5202623', 'C5202620', 'C5202625', 'C5202624', 'C1366500', 'C0332137', 'C3889640', 'C1705324', 'C5202622', 'C5202891', 'C0034044', 'C4082178', 'C3538934', 'C1521726', 'C4085573', 'C4552913', 'C3538935', 'C4552914', 'C1540007'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,underweight,{'C0041667'}
34905031,prevalence,"{'C0033105', 'C0220900'}"
34905031,PR,"{'C5202621', 'C4082184', 'C5202623', 'C5202620', 'C5202625', 'C5202624', 'C1366500', 'C0332137', 'C3889640', 'C1705324', 'C5202622', 'C5202891', 'C0034044', 'C4082178', 'C3538934', 'C1521726', 'C4085573', 'C4552913', 'C3538935', 'C4552914', 'C1540007'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,female sex,{'C0086287'}
34905031,prevalence,"{'C0033105', 'C0220900'}"
34905031,PR,"{'C5202621', 'C4082184', 'C5202623', 'C5202620', 'C5202625', 'C5202624', 'C1366500', 'C0332137', 'C3889640', 'C1705324', 'C5202622', 'C5202891', 'C0034044', 'C4082178', 'C3538934', 'C1521726', 'C4085573', 'C4552913', 'C3538935', 'C4552914', 'C1540007'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,prevalence,"{'C0033105', 'C0220900'}"
34905031,PR,"{'C5202621', 'C4082184', 'C5202623', 'C5202620', 'C5202625', 'C5202624', 'C1366500', 'C0332137', 'C3889640', 'C1705324', 'C5202622', 'C5202891', 'C0034044', 'C4082178', 'C3538934', 'C1521726', 'C4085573', 'C4552913', 'C3538935', 'C4552914', 'C1540007'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,PRISm,
34905031,compared,
34905031,normal spirometry,{'C0855776'}
34905031,associated with,{'C0332281'}
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,person-years,
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,hazard ratio,{'C2985465'}
34905031,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,respiratory-related mortality,
34905031,person-years,
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,CHD-related,
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,person-years,
34905031,person-years,
34905031,person-years,
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,respiratory-related events,
34905031,person-years,
34905031,person-years,
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,CHD-related,
34905031,events,{'C0441471'}
34905031,person-years,
34905031,person-years,
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905031,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905031,population-based sample,
34905031,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34905031,adults,{'C0001675'}
34905031,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34905031,PRISm,
34905031,compared,
34905031,normal spirometry,{'C0855776'}
34905031,associated with,{'C0332281'}
34905031,small,{'C0700321'}
34905031,statistically significant,{'C0237881'}
34905031,increased,{'C0205217'}
34905031,risk,"{'C4552904', 'C0035647'}"
34905031,mortality,"{'C0026566', 'C0026565'}"
34905031,adverse,
34905031,cardiovascular,"{'C0007226', 'C3887460'}"
34905031,respiratory outcomes,
34905031,research,"{'C0242481', 'C0035168', 'C3245477'}"
34905031,association,"{'C0699792', 'C0004083'}"
34905030,Patent foramen ovale,"{'C0016522', 'C0344724'}"
34905030,strokes,{'C0038454'}
34905030,ischemic,{'C0475224'}
34905030,adults,{'C0001675'}
34905030,aged,{'C1999167'}
34905030,years,{'C0439234'}
34905030,device closure,
34905030,decreases,{'C0547047'}
34905030,stroke,{'C0038454'}
34905030,recurrence,"{'C1458156', 'C0034897'}"
34905030,risk,"{'C4552904', 'C0035647'}"
34905030,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34905030,individual,"{'C3245468', 'C0237401'}"
34905030,heterogeneity,{'C0019409'}
34905030,treatment effect,{'C1518681'}
34905030,PFO,
34905030,closure,
34905030,stroke,{'C0038454'}
34905030,recurrence,"{'C1458156', 'C0034897'}"
34905030,scoring systems,
34905030,Investigators,{'C0035173'}
34905030,Systematic,
34905030,Collaborative,
34905030,PFO,
34905030,Evaluation,"{'C1550157', 'C0220825', 'C1261322'}"
34905030,SCOPE,
34905030,Consortium,"{'C1513822', 'C1880171'}"
34905030,patient,{'C0030705'}
34905030,data,"{'C1511726', 'C3245479'}"
34905030,randomized clinical trials,{'C0206034'}
34905030,PFO,
34905030,closure,
34905030,medical therapy,{'C0418981'}
34905030,medical therapy,{'C0418981'}
34905030,patients,{'C0030705'}
34905030,PFO-associated,
34905030,stroke,{'C0038454'}
34905030,participants,{'C0679646'}
34905030,trials,
34905030,PFO,
34905030,closure,
34905030,medical therapy,{'C0418981'}
34905030,medical therapy,{'C0418981'}
34905030,Subgroup,{'C1515021'}
34905030,Risk,{'C0035647'}
34905030,Paradoxical Embolism,{'C0238096'}
34905030,RoPE,
34905030,Score,{'C0449820'}
34905030,10-point scoring system,
34905030,scores,{'C0449820'}
34905030,younger age,
34905030,absence,{'C0332197'}
34905030,vascular risk factors,
34905030,PFO-Associated,
34905030,Causal Likelihood,
34905030,PASCAL,
34905030,RoPE,
34905030,Score,{'C0449820'}
34905030,high-risk,
34905030,PFO,
34905030,features,
34905030,atrial septal aneurysm,{'C0521533'}
34905030,large-sized shunt,
34905030,patients,{'C0030705'}
34905030,categories,{'C0683312'}
34905030,unlikely,
34905030,probable,{'C0332148'}
34905030,Ischemic,{'C0475224'}
34905030,stroke,{'C0038454'}
34905030,follow-up,"{'C0589120', 'C1522577'}"
34905030,months,{'C0439231'}
34905030,IQR,
34905030,outcomes,
34905030,patients,{'C0030705'}
34905030,annualized,
34905030,incidence,"{'C0021149', 'C0220856'}"
34905030,stroke,{'C0038454'}
34905030,medical therapy,{'C0418981'}
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,device closure,
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,hazard ratio,{'C2985465'}
34905030,HR,"{'C0010343', 'C2265291', 'C0332167', 'C0018810', 'C1415713'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,subgroup analyses,
34905030,statistically significant,{'C0237881'}
34905030,interaction,{'C0037420'}
34905030,effects,{'C1280500'}
34905030,Patients,{'C0030705'}
34905030,low,"{'C0205251', 'C4048187', 'C1550472'}"
34905030,RoPE,
34905030,Score,{'C0449820'}
34905030,HRs,
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,interaction,{'C0037420'}
34905030,Patients,{'C0030705'}
34905030,unlikely,
34905030,probable,{'C0332148'}
34905030,PASCAL Classification System,
34905030,HRs,
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,interaction,{'C0037420'}
34905030,absolute,{'C0205344'}
34905030,risk,"{'C4552904', 'C0035647'}"
34905030,reduction,"{'C0301630', 'C4551656'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,unlikely,
34905030,probable,{'C0332148'}
34905030,PASCAL,
34905030,categories,{'C0683312'}
34905030,Device-associated adverse events,
34905030,higher,
34905030,patients,{'C0030705'}
34905030,absolute,{'C0205344'}
34905030,risk,"{'C4552904', 'C0035647'}"
34905030,increases,{'C0442805'}
34905030,atrial fibrillation,{'C0004238'}
34905030,day,"{'C0439228', 'C1561538', 'C1561539'}"
34905030,randomization,{'C0034656'}
34905030,device,"{'C0699733', 'C1550509'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34905030,unlikely,
34905030,probable,{'C0332148'}
34905030,PASCAL,
34905030,categories,{'C0683312'}
34905030,patients,{'C0030705'}
34905030,aged,{'C1999167'}
34905030,years,{'C0439234'}
34905030,PFO-associated,
34905030,stroke,{'C0038454'}
34905030,risk reduction,{'C1137094'}
34905030,recurrent stroke,
34905030,device closure,
34905030,groups,"{'C0441833', 'C0687744', 'C1552839'}"
34905030,classified,{'C0008902'}
34905030,probabilities,{'C0033204'}
34905030,stroke,{'C0038454'}
34905030,PFO,
34905030,classification system,{'C0008902'}
34905030,potential,{'C3245505'}
34905030,individualized,
34905030,decision-making,
34905026,Acute appendicitis,{'C0085693'}
34905026,abdominal surgical emergency,
34905026,world,
34905026,annual,{'C0332181'}
34905026,incidence,"{'C0021149', 'C0220856'}"
34905026,cases,{'C0868928'}
34905026,adults,{'C0001675'}
34905026,clinical diagnosis,{'C0332140'}
34905026,acute appendicitis,{'C0085693'}
34905026,history,"{'C0019664', 'C0262512', 'C0019665', 'C0262926'}"
34905026,physical,{'C0205485'}
34905026,laboratory evaluation,
34905026,imaging,{'C0079595'}
34905026,Classic,"{'C0439658', 'C4321286', 'C0439858'}"
34905026,symptoms,{'C0683368'}
34905026,appendicitis,{'C0003615'}
34905026,vague periumbilical pain,
34905026,anorexia/nausea/intermittent vomiting,
34905026,migration,"{'C4553766', 'C0600210'}"
34905026,pain,{'C0030193'}
34905026,right lower quadrant,{'C0439736'}
34905026,low-grade,
34905026,fever,{'C0015967'}
34905026,diagnosis,"{'C1704338', 'C0011900'}"
34905026,acute appendicitis,{'C0085693'}
34905026,patients,{'C0030705'}
34905026,symptoms,{'C0683368'}
34905026,Laparoscopic appendectomy,{'C0372525'}
34905026,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34905026,evidence,
34905026,broad-spectrum antibiotics,
34905026,piperacillin-tazobactam,{'C0250480'}
34905026,monotherapy,
34905026,combination therapy,{'C0009429'}
34905026,cephalosporins,{'C3536856'}
34905026,fluroquinolones,
34905026,metronidazole,{'C0025872'}
34905026,treats,{'C1292734'}
34905026,acute appendicitis,{'C0085693'}
34905026,patients,{'C0030705'}
34905026,imaging,{'C0079595'}
34905026,findings,{'C2607943'}
34905026,computed tomography,{'C0040405'}
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,appendiceal,{'C0227334'}
34905026,dilatation,{'C1322279'}
34905026,appendiceal,{'C0227334'}
34905026,diameter,{'C1301886'}
34905026,presence,{'C0392148'}
34905026,appendicoliths,
34905026,conglomeration,
34905026,feces,{'C0015733'}
34905026,appendiceal,{'C0227334'}
34905026,lumen,"{'C0524461', 'C1551056', 'C1301906'}"
34905026,patients,{'C0030705'}
34905026,antibiotics-first management,
34905026,fail,{'C0231175'}
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,findings,{'C2607943'}
34905026,appendicolith,
34905026,mass effect,
34905026,associated with,{'C0332281'}
34905026,risk,"{'C4552904', 'C0035647'}"
34905026,treatment failure,{'C0162643'}
34905026,antibiotics-first approach,
34905026,surgical management,
34905026,patients,{'C0030705'}
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,findings,{'C2607943'}
34905026,appendicolith,
34905026,mass effect,
34905026,dilated appendix,
34905026,surgery,"{'C0038895', 'C0543467'}"
34905026,risk,"{'C4552904', 'C0035647'}"
34905026,adverse outcomes,
34905026,postoperative,{'C0032790'}
34905026,mortality,"{'C0026566', 'C0026565'}"
34905026,morbidity,"{'C0220880', 'C0026538'}"
34905026,patients,{'C0030705'}
34905026,high-risk,
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,findings,{'C2607943'}
34905026,appendectomy,{'C0003611'}
34905026,antibiotics,{'C0003232'}
34905026,first-line therapy,{'C1708063'}
34905026,patients,{'C0030705'}
34905026,high-risk,
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,findings,{'C2607943'}
34905026,antibiotics-first approach,
34905026,recommended,{'C0034866'}
34905026,surgery,"{'C0038895', 'C0543467'}"
34905026,antibiotic,{'C0003232'}
34905026,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34905026,patients,{'C0030705'}
34905026,high-risk,
34905026,CT,"{'C0040405', 'C0009778', 'C1418396', 'C3540513', 'C1367551', 'C3813556', 'C3888140', 'C1705783', 'C0009244'}"
34905026,findings,{'C2607943'}
34905026,perioperative,{'C1518988'}
34905026,risk assessment,"{'C0086930', 'C0679809'}"
34905026,patient preferences,{'C0376409'}
34905026,Acute appendicitis,{'C0085693'}
34905026,people,{'C0027361'}
34905026,adults,{'C0001675'}
34905026,year,"{'C1561544', 'C0439234', 'C1561543'}"
34905026,worldwide,
34905026,Appendectomy,{'C0003611'}
34905026,first-line therapy,{'C1708063'}
34905026,acute appendicitis,{'C0085693'}
34905026,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34905026,antibiotics,{'C0003232'}
34905026,surgery,"{'C0038895', 'C0543467'}"
34905026,patients,{'C0030705'}
34905026,uncomplicated appendicitis,
34902013,benefits,{'C0814225'}
34902013,surfactant,"{'C0038889', 'C0038891'}"
34902013,administration,"{'C1533734', 'C0001554'}"
